mission,obj_id,star_id,label_raw,period_days,epoch_bjd,dur_hrs,depth_ppm,rp_re,teq_k,st_teff_k,st_logg_cgs,st_rad_rsun,st_mass_msun,label
tess,1170.01,294176967,FP,1.8296155,2460556.995021,2.166,1406.0,29.3616,3751.0,7875.0,3.61,3.5,,0
tess,1171.01,101929303,FP,11.1876137,2460541.381489,3.183,4924.0,31.8624,1499.0,7266.0,4.06,2.05,,0
tess,1172.01,1717732429,FP,7.8513949,2460634.945689,6.835,22029.0,,,,,,,0
tess,1173.01,232967440,CP,7.0643978,2460341.784305,2.424,8268.0,9.39131,890.0,5429.6,4.44,0.96,,1
tess,1174.01,154089169,CP,8.9534775,2460355.403307,2.696,1136.0,2.35888,723.0,5029.5,4.61,0.76,,1
tess,1175.01,30329585,FP,7.5022708,2459437.549479,2.605,1760.0,5.55812,940.0,6229.0,4.31,1.27,,0
tess,1176.01,230088370,PC,14.0077666,2458695.361762,5.8727493,5924.8349672,12.4023108,1028.5320293,6557.7,4.18,1.57435,,1
tess,1177.01,169177766,FP,1.692892,2460556.672243,2.886,1418.0,11.2371,5800.0,9121.5,4.21,2.1,,0
tess,1178.01,359496368,FP,2.6652007,2460646.783967,3.49,819.0,2.35964,2045.0,4043.4,4.69,0.56,,0
tess,1179.01,148914726,APC,1.2615323,2460365.036662,1.039,2841.0,8.67407,1715.0,4927.9,4.57,0.78,,0
tess,118.01,266980320,CP,6.0344667,2460175.749118,1.89,1800.0,4.44029,788.0,5586.0,4.36763,1.05,,1
tess,1180.01,158002130,CP,9.6867516,2460473.411486,2.512,1669.0,3.00336,707.0,4738.1,4.59,0.73,,1
tess,1181.01,229510866,CP,2.1031647,2460556.242383,5.059,7142.0,16.7087,3037.0,6122.0,3.93,1.93,,1
tess,1182.01,341544930,FP,7.6416041,2460386.22206,2.654,6025.0,27.538,1303.0,6496.7,,2.05,,0
tess,1183.01,258777137,FP,5.9294088,2460654.565628,2.933,10226.0,10.8101,,5095.6,,1.06,,0
tess,1184.01,233087860,CP,5.7484439,2460558.350441,1.76,1041.0,2.35215,820.0,4534.0,4.61,0.69,,1
tess,1185.01,83210867,FP,1.1967018,2460532.182655,1.879,824.0,10.3239,3534.0,5997.0,4.0,1.73,,0
tess,1186.01,289539327,FP,11.2464616,2460649.2545,7.391,7576.0,17.6677,1218.0,6115.7,3.89,2.01,,0
tess,1187.01,372757221,PC,2.5941968,2460310.089156,0.861,907.0,4.47229,1159.0,6389.0,4.26,1.4,,1
tess,1188.01,15247229,FP,8.5112,2458687.19253,3.486,4172.76,,,8156.0,4.35,,,0
tess,1189.01,112026224,PC,3.9687994,2459441.286476,1.07,1760.0,,,5286.9,,,,1
tess,119.01,278683844,PC,5.5411114,2460189.428472,2.467,633.0,2.04482,1117.0,5332.0,4.56429,0.82,,1
tess,1231.01,447061717,CP,24.2454967,2458563.890468,3.3725583,6260.6703602,3.878568,122.2177444,3535.0,4.84874,0.465271,,1
tess,1232.01,364395234,PC,14.2545623,2458544.021225,4.7250029,7899.6939555,10.7048234,785.7055082,5739.0,4.28235,1.09597,,1
tess,1233.01,260647166,CP,14.1758947,2459308.481159,3.7543827,907.1324529,2.6231641,690.9961983,5723.87,4.438,0.864173,,1
tess,1233.02,260647166,CP,19.5901578,2459311.402774,4.002861,1182.6678641,3.0026428,620.3638839,5723.87,4.438,0.864173,,1
tess,1233.03,260647166,CP,6.2036219,2459310.632995,3.01098,548.9044399,2.056748,910.1452592,5723.87,4.438,0.864173,,1
tess,1233.04,260647166,CP,3.79589,2458572.107559,2.4602856,317.5272928,1.553135,1072.0653989,5723.87,4.438,0.864173,,1
tess,1234.01,90504905,FP,2.2645386,2458685.613152,3.8193701,15019.9420903,5.1936764,616.7174475,3443.0,4.81617,0.411471,,0
tess,1235.01,103633434,CP,3.4447015,2460333.631473,1.912,796.0,2.00495,1086.0,3912.0,4.62642,0.63,,1
tess,1236.01,120757718,KP,3.0300715,2459422.690639,2.5466671,21794.6136956,12.7529892,1077.4145935,5242.82,4.52404,0.857369,,1
tess,1237.01,120960812,KP,12.72038,2459781.665928,2.401,1070.0,4.96046,705.0,6212.0,4.17664,1.48,,1
tess,1237.02,120960812,KP,6.238755,2458685.409943,3.6178567,373.5681138,2.9728283,1255.4607699,6212.0,4.17664,1.47768,,1
tess,1238.01,153951307,CP,3.2947689,2458684.28731,1.7483103,1324.0402774,2.5248559,700.5995436,3853.0,4.63168,0.62326,,1
tess,1238.02,153951307,CP,0.7645807,2458684.104681,1.07057,394.9832006,1.2407226,1140.0845694,3853.0,4.63168,0.62326,,1
tess,1239.01,154716798,CP,12.6396982,2459604.095801,3.3830702,3292.6812864,4.6025162,640.0266601,5217.0,4.59186,0.789425,,1
tess,124.01,29831208,APC,1.8428078,2460042.199513,1.449,1950.0,21.2705,1785.0,5080.0,4.48159,4.09,,0
tess,1240.01,158170594,KP,1.7208555,2459421.32991,1.8346409,10014.2587401,13.4646314,1758.3994294,5832.83,4.20893,1.33402,,1
tess,1206.01,308034948,FP,0.831542,2458569.713498,1.985538,248.969585,1.881684,1999.3796659,5824.0,4.438,1.1512,,0
tess,1207.01,364393429,PC,2.6282553,2458325.539664,2.0930597,75.2858004,0.9817044,1418.1144376,6282.0,4.37809,1.10743,,1
tess,1208.01,273985865,PC,3.4239436,2458327.476703,1.9601023,443.6391381,1.7581475,1056.3800546,5626.0,4.56195,0.823019,,1
tess,1208.02,273985865,PC,10.983042,2458331.120311,3.7478987,725.1724567,2.5070075,716.2888325,5626.0,4.56195,0.823019,,1
tess,1208.03,273985865,PC,17.726449,2458341.801726,3.4404719,747.7725499,2.261664,610.6445415,5626.0,4.56195,0.823019,,1
tess,1209.01,30037565,PC,40.7199388,2458337.088331,4.2436925,355.619391,3.2352713,668.3063106,5914.0,3.98,1.55953,,1
tess,121.01,207081058,APC,14.7741056,2459074.32911,5.504,15041.0,15.3936,928.0,6053.0,4.3135,1.23,,0
tess,1210.01,33878688,FP,79.3739596,2459187.361317,5.392,1227.0,2.17454,368.0,5168.33,4.60584,0.77,,0
tess,1211.01,50312495,PC,18.1663644,2460180.146446,2.464,624.0,2.80447,562.0,5572.9,3.83,1.14,,1
tess,1212.01,389924075,PC,105.5850893,2458402.036518,11.6068811,462.9116325,2.5033335,429.5758177,5909.57,4.26154,1.1142,,1
tess,1213.01,399144800,FP,27.2149622,2458576.189436,3.7190483,4731.4046225,8.3475973,573.0537137,6270.0,4.54537,0.989667,,0
tess,1214.01,451606970,PC,19.1807264,2458634.552482,3.9621084,544.5602695,2.4311768,611.0168649,5262.4,3.98,0.937973,,1
tess,1215.01,453260209,PC,1.2124493,2458570.395929,0.9984653,501.2911711,0.879419,1092.1250255,3751.0,4.75718,0.518,,1
tess,1216.01,141527965,PC,4.5541831,2458325.424166,7.8146963,187.8286128,0.8887417,694.0557871,4280.0,4.61209,0.635812,,1
tess,1217.01,248092710,PC,41.4856125,2458574.940733,6.6899368,959.7522291,12.5121956,1035.0005398,6354.0,4.24472,3.4868701,,1
tess,1218.01,294781547,PC,13.7738265,2458336.632412,2.9992376,338.2166234,1.8971927,730.4597521,5455.96,4.46737,1.01825,,1
tess,1219.01,294981566,PC,1.9142544,2460121.561055,3.256,248.0,2.04421,2462.0,6734.0,4.18582,1.59,,1
tess,122.01,231702397,CP,5.0780325,2458329.118988,1.2100353,5923.1283069,2.6347763,431.253644,3318.0,4.9581,0.334125,,1
tess,1220.01,319259194,APC,70.3607265,2458439.580138,1.0325441,1353.9678246,8.2807306,685.259664,6308.0,3.98679,2.0982201,,0
tess,1221.01,349095149,CP,91.6827832,2458404.181466,9.7504857,713.2183569,3.239855,399.0780255,5802.0,4.44521,1.01814,,1
tess,1222.01,374997123,PC,10.1944993,2458329.466254,2.2648785,317.3261147,2.7392825,994.4291411,6082.0,4.33287,1.32661,,1
tess,1223.01,382437043,FP,14.64319,2458337.747012,2.5483426,242.7923919,3.41248,1134.2791474,6516.0,3.99366,2.04178,,0
tess,1224.01,299798795,CP,4.1782656,2458327.705053,1.675904,2537.6781602,2.1023854,492.7241583,3442.0,4.893,0.404403,,1
tess,1224.02,299798795,CP,17.9453645,2458329.862603,3.0740072,5480.684864,3.3839124,303.1226876,3442.0,4.893,0.404403,,1
tess,1225.01,150428703,PC,13.896396,2458414.082856,3.5885605,748.5332881,2.4586343,686.1495861,5522.87,4.67156,0.888163,,1
tess,1225.02,150428703,PC,8.1213102,2458414.548052,3.1040945,594.6443745,2.3157186,820.6868999,5522.87,4.67156,0.888163,,1
tess,1226.01,177115354,PC,3.9287851,2458438.458273,1.8165271,485.9762569,2.329279,1123.4398689,5668.15,4.52573,0.986943,,1
tess,1227.01,360156606,CP,27.3613778,2458617.479256,4.0586418,20690.6684294,6.4522449,243.7718547,3050.0,4.438,0.44128,,1
tess,1228.01,300038935,CP,29.0497517,2460178.461991,7.117,318.0,2.84674,1115.0,8208.0,4.25979,1.8,,1
tess,1229.01,140760434,APC,31.8132264,2459970.491644,11.2567164,11479.375547,21.6314984,672.8454841,6028.84,3.96199,1.98893,,0
tess,123.01,290131778,CP,3.3088922,2460175.035028,6.114,4736.0,24.9862,3184.0,6188.0,4.27166,2.62,,1
tess,1230.01,287156968,CP,25.0571312,2458620.316686,7.5424225,533.486013,3.2396838,688.6094029,5696.0,4.26563,1.15281,,1
tess,1277.02,153949511,PC,14.8559691,2460319.121018,3.711,1127.0,2.72638,788.0,5544.0,4.5609,0.86,,1
tess,1278.01,163539739,CP,14.4751062,2459826.540249,1.6182484,9618.5798534,8.6976173,407.866275,3841.0,4.69364,0.55035,,1
tess,1279.01,224297258,CP,9.6141636,2459659.673503,3.4271882,933.6532689,3.2264735,749.8978043,5477.0,4.5707,0.840608,,1
tess,128.01,391949880,CP,4.9404714,2460175.867159,1.954,455.0,2.3216,1178.0,6086.0,4.26269,1.13,,1
tess,1280.01,230017324,PC,9.6926392,2458691.302548,3.0182304,1838.2370548,3.289074,626.5734732,4665.0,4.56182,0.746003,,1
tess,1281.01,232971294,PC,6.390888,2460351.314066,3.766,435.0,2.47201,1227.0,6191.0,4.27017,1.32,,1
tess,1282.01,236445129,KP,0.9689927,2459445.892853,2.5496309,13532.9710157,17.1331258,2332.2259008,6430.0,4.25113,1.41398,,1
tess,1283.01,266593143,KP,10.338505,2460539.055031,4.242,18162.0,11.8729,903.0,5336.96,4.55466,0.84,,1
tess,1284.01,267561446,FP,1.283251,2458711.815604,2.012261,1961.318203,2.558112,923.6720985,3855.0,4.68499,0.560391,,0
tess,1285.01,274662200,FP,1.2284388,2458712.3664,1.9190118,1229.4965125,1.866263,841.1003116,3526.0,4.71105,0.53023,,0
tess,1286.01,277507814,APC,0.6166953,2460559.148579,0.712,1089.0,10.4852,2958.0,6588.0,4.1855,1.57,,0
tess,1287.01,352764091,PC,9.6001126,2459828.256927,4.9882857,380.4193796,2.4070295,950.8147029,5891.0,4.30161,1.2103699,,1
tess,1288.01,365733349,CP,2.6998294,2460445.649979,2.208,2798.0,4.94551,1639.0,6180.0,4.57956,0.92,,1
tess,1289.01,408203470,FP,0.581322,2458711.410631,1.3261177,3206.6010016,2.2014886,952.4881815,3446.0,4.83941,0.38621,,0
tess,129.01,201248411,CP,0.980972,2460205.646862,0.5405036,6178.392421,5.9162923,1320.951709,4486.0,4.49914,0.764401,,1
tess,1290.01,417676622,KP,5.3987355,2460551.373546,3.127,352.0,2.25345,1192.0,5875.23,4.26474,1.26,,1
tess,1291.01,198186769,PC,7.16199,2459734.427241,7.668,800.0,5.05452,1649.0,6229.0,4.0,1.81,,1
tess,1241.01,159107668,PC,4.7802597,2459421.236112,1.4588658,1015.4550043,7.6126429,1654.2989516,5826.0,3.7213,2.3387201,,1
tess,1242.01,198212955,PC,0.3814849,2459664.126568,0.565,570.0,2.0605,1539.0,4255.0,4.55641,0.71,,1
tess,1243.01,219698776,PC,4.6595169,2459598.143164,0.9011821,1725.1706259,2.1961507,519.9004855,3489.0,4.74553,0.490729,,1
tess,1244.01,219850915,CP,6.4002807,2459913.810947,2.1559875,1026.6018729,2.2730301,699.0536347,4599.0,4.58487,0.720551,,1
tess,1245.01,229781583,PC,4.8204512,2459764.329317,1.756,1930.0,2.36747,572.0,3692.0,4.71598,0.52,,1
tess,1246.01,230127302,CP,18.6548829,2459733.643821,5.4431451,1495.4449473,4.3869878,585.8091542,5141.0,4.49143,0.876154,,1
tess,1246.02,230127302,CP,4.3074513,2459737.587215,2.3379196,1094.8419495,3.2819879,954.8757629,5141.0,4.49143,0.876154,,1
tess,1246.03,230127302,CP,5.9041278,2459740.304262,2.7678313,773.9266468,2.4489454,859.6105665,5141.0,4.49143,0.876154,,1
tess,1246.04,230127302,CP,37.9251983,2458700.697302,3.5345219,1370.7888539,3.241643,462.4282696,5141.0,4.49143,0.876154,,1
tess,1247.01,232540264,CP,15.9234883,2460311.844914,4.021,493.0,2.18203,735.0,5711.85,4.38315,1.08,,1
tess,1248.01,232612416,CP,4.3601536,2458687.1215,2.3408909,5592.2909183,6.9564258,961.6063113,5227.0,4.50479,0.874131,,1
tess,1249.01,232976128,CP,13.0791581,2460342.349121,2.97,1143.0,3.25485,735.0,5453.0,4.41707,1.0,,1
tess,125.01,52368076,CP,4.6517186,2460206.744249,2.709,978.0,2.66889,1343.0,5154.0,4.47072,0.85,,1
tess,125.02,52368076,CP,9.1549418,2460202.049893,2.457,1101.0,2.62011,710.0,5154.0,4.47072,0.85,,1
tess,125.03,52368076,CP,19.9815709,2460181.146579,2.724,909.0,2.54717,562.0,5154.0,4.47072,0.85,,1
tess,125.04,52368076,PC,,2460188.729278,4.6235211,738.7670156,2.9700035,465.178087,5154.0,4.47072,0.852266,,1
tess,1250.01,233059608,FA,1.4415044,2458683.642967,0.9274524,547.3172736,3.8345209,2198.3076824,6603.0,4.438,1.58365,,0
tess,1251.01,233120979,APC,5.9630544,2459759.178675,2.951,11000.0,10.0859,,5273.0,4.438,0.94,,0
tess,1252.01,233211762,PC,1.1219715,2459662.042876,0.8226121,3997.6445916,3.9968417,1479.5361862,5780.0,4.67672,0.624,,1
tess,1253.01,233684822,FP,4.6756655,2460658.633557,1.914,738.0,4.03134,1085.0,5779.0,4.88162,1.45,,0
tess,1254.01,236714379,APC,1.0180114,2459716.011222,1.1353639,2618.9492168,6.5875997,1801.3210938,5451.0,4.33923,1.0933,,0
tess,1255.01,237222864,CP,10.288886,2460646.544681,1.391,854.0,2.63881,483.0,5126.0,4.49772,0.87,,1
tess,1256.01,274762761,FP,1.0332441,2458683.947476,3.8017836,26111.5081972,4.087988,516.1833775,2972.0,5.15741,0.156193,,0
tess,1257.01,278348461,KP,5.4526479,2459820.977365,3.401,7750.0,14.5502,1271.0,6509.0,4.17233,1.57,,1
tess,1258.01,288132261,PC,10.2613397,2460333.648786,4.855,726.0,3.60391,1152.0,6124.0,4.15391,1.49,,1
tess,1259.01,288735205,CP,3.4779776,2459764.874089,2.5103489,27021.6932424,12.5541925,897.2038496,4699.0,4.54638,0.765001,,1
tess,126.01,70440470,KP,3.0354017,2458326.730861,2.8809533,16196.2158157,14.1334903,1324.2404714,5751.0,4.35036,1.07224,,1
tess,1260.01,355867695,CP,3.1274634,2459634.760516,1.9812695,1331.83693,2.5802896,813.0378617,4225.0,4.5756,0.693431,,1
tess,1260.02,355867695,CP,7.4931613,2458686.119718,1.9339295,1650.6470497,2.7733674,607.6028794,4225.0,4.5756,0.693431,,1
tess,1260.03,355867695,CP,49.825166,2458879.323459,3.8714976,2059.4069037,3.8319135,323.1161011,4225.0,4.5756,0.693431,,1
tess,1261.01,356311210,PC,18.0574016,2459628.771413,3.592177,1198.0572128,3.8092663,704.2235859,5897.0,4.45922,1.01,,1
tess,1262.01,365938305,PC,20.8774413,2460322.358008,3.562,771.0,2.16145,572.0,5396.0,4.50457,0.9,,1
tess,1263.01,406672232,PC,1.0214555,2460557.928454,1.252,319.0,1.46266,1449.0,5098.0,4.54682,0.82,,1
tess,1264.01,416195870,PC,2.7441672,2459765.819264,1.418,5650.0,7.84317,1009.0,5040.0,4.38482,0.97,,1
tess,1265.01,424865156,KP,2.2047452,2460558.800568,3.996,6872.0,17.9781,2634.0,6532.23,3.96818,1.99,,1
tess,1266.01,467179528,CP,10.8948421,2459649.751299,2.0719394,3168.3853584,2.4691414,390.8242112,3618.0,4.79432,0.435666,,1
tess,1266.02,467179528,CP,18.8016111,2459630.046434,1.9093524,1686.7881033,1.9112282,325.8292621,3618.0,4.79432,0.435666,,1
tess,1267.01,158561566,KP,6.7900981,2459425.412816,6.0786576,2158.1733568,9.7548481,1192.2564672,6378.0,4.438,2.00068,,1
tess,1268.01,142394656,CP,8.157721,2460359.607231,3.788,10273.0,9.31888,860.0,5091.2,4.47,0.9,,1
tess,1269.01,198241702,CP,4.2529641,2458686.60881,2.5733867,758.584999,2.3483383,994.5309519,5591.0,4.38111,0.848906,,1
tess,1269.02,198241702,PC,9.2378703,2459739.097032,2.535,660.0,2.22995,757.0,5591.0,4.38111,0.85,,1
tess,127.01,234523599,CP,3.7955178,2458325.650603,2.0198135,52278.9940979,10.3261619,525.9431131,3424.0,4.438,0.445372,,1
tess,1270.01,237200747,FP,14.3034613,2459695.445887,3.135,48840.0,18.4949,551.0,5056.6,4.53,0.83,,0
tess,1271.01,286923464,KP,6.1349783,2459657.449461,5.661,3860.0,13.1383,1509.0,5828.7,3.84,2.05,,1
tess,1272.01,417948359,CP,3.3159772,2459661.401357,1.494,2770.0,4.5947,923.0,4972.7,4.54,0.81,,1
tess,1273.01,445859771,CP,4.6313014,2459684.920137,1.435,4860.0,9.34848,1078.0,5736.0,4.39,1.07,,1
tess,1274.01,459969957,PC,19.3203478,2459736.340774,4.215,13910.0,9.38964,534.0,4968.1,4.5,0.8,,1
tess,1275.01,13499636,FA,11.3246821,2458714.596964,5.9704136,1937.5829721,4.2917226,707.3693882,5518.0,4.59176,0.824734,,0
tess,1276.01,43064903,FA,6.261169,2459770.682182,2.0369188,4005.022808,1.3468319,414.5815396,3145.0,5.04431,0.211257,,0
tess,1277.01,153949511,FA,,2458729.542462,4.6,1405.9675071,3.2287724,661.2039892,5544.0,4.5609,0.857648,,0
tess,134.01,234994474,CP,1.4015183,2458326.034032,1.1583061,593.7540922,1.4616853,891.6389885,3794.0,4.67812,0.597007,,1
tess,1340.01,233681149,FP,8.5874668,2458683.689629,5.1458902,1904.8131484,5.3744721,895.5943008,5929.0,4.48275,0.987583,,0
tess,1341.01,233390838,FP,6.4474918,2459820.572994,2.643,9270.0,48.9878,1443.0,6477.6,4.13,1.69,,0
tess,1342.01,256621916,FP,1.4136455,2460352.578093,1.448,2427.0,,2358.0,5869.0,,,,0
tess,1343.01,358631536,FP,3.4040139,2460552.940939,4.837,935.0,5.34279,4701.0,9622.0,4.39,1.65,,0
tess,1344.01,1400770435,FP,13.7432169,2460637.867682,2.73,5046.0,25.7481,1015.0,5941.5,4.23,1.4,,0
tess,1345.01,160487753,PC,8.47134,2458715.45948,6.989,540.0,16.9325,2137.0,5146.0,,4.88,,1
tess,1346.01,219852882,CP,5.5025577,2459766.224945,3.1711008,844.7022676,2.7049797,811.847988,4965.0,4.56,0.784109,,1
tess,1346.02,219852882,CP,1.7622537,2459741.887113,0.8779711,733.5550822,2.5235818,1186.6066429,4965.0,4.56,0.784109,,1
tess,1347.01,229747848,CP,0.8474218,2459664.026959,0.8758764,424.3932848,1.7536544,1678.5549814,5300.0,4.56,0.846387,,1
tess,1347.02,229747848,CP,4.8420438,2459656.582609,2.4105648,318.6638392,1.6177405,938.9141348,5300.0,4.56,0.846387,,1
tess,1348.01,229770036,FP,2.14056,2458684.50173,2.029,355.8315803,1.83828,1174.0,4567.0,4.39,0.84,,0
tess,1349.01,272635712,APC,12.71672,2458693.57405,2.529,388.126,2.7546,673.0,5711.1,4.24,1.27,,0
tess,135.01,267263253,CP,4.1269046,2460174.637067,4.405,10831.0,17.0952,1715.0,6888.0,4.23416,1.59,,1
tess,1350.01,233953967,PC,5.5402372,2459851.288394,7.713,2710.0,17.4013,1925.0,6415.0,3.49,3.39,,1
tess,1351.01,1718201850,APC,5.9294089,2460654.56565,2.928,14536.0,,,,,,,0
tess,1352.01,336740528,APC,5.2958813,2460604.777484,2.882,5100.0,13.3622,,5958.7,,1.93,,0
tess,1353.01,279177746,FP,4.4350025,2460551.553803,2.252,2085.0,9.91393,2535.0,9706.0,4.29,1.87,,0
tess,1292.01,199688472,FP,1.4412175,2460351.142333,1.666,12927.0,17.0442,1626.0,5672.9,4.13,1.46,,0
tess,1293.01,202504234,PC,1.6849938,2459689.485255,0.916,990.0,3.76716,1198.0,5923.0,4.38,1.11,,1
tess,1294.01,219015370,CP,3.9152737,2459663.161776,2.562,3350.0,9.43435,1170.0,5714.0,4.05,1.58,,1
tess,1295.01,219852584,CP,3.1968838,2459913.379043,3.7533697,7958.980656,14.9685779,1671.1249287,6470.0,4.15,1.59715,,1
tess,1296.01,219854185,CP,3.9443668,2459766.962599,4.8652146,6732.488454,14.5727196,1461.6208264,5494.0,3.93,1.75475,,1
tess,1297.01,229536616,FP,3.93034,2458686.93866,3.667,9724.58,14.8838,,6292.0,,1.37,,0
tess,1298.01,237104103,CP,4.5371361,2459764.419877,4.042155,4199.7558754,9.8153513,1326.6264827,5731.0,4.1,1.48668,,1
tess,1299.01,258777134,FP,5.929405,2459599.130762,3.719,16410.0,,,,,,,0
tess,130.01,263003176,CP,14.3392144,2458336.557651,4.6064739,392.6346872,2.2963233,841.9410276,6295.7,4.438,1.1374201,,1
tess,1300.01,293687315,KP,2.8716983,2460419.967332,4.668,8568.0,18.1267,2281.0,6840.0,4.05,1.91,,1
tess,1301.01,356867115,CP,6.0964074,2459710.294209,2.3632965,1142.4891745,2.5856853,737.3642914,4820.4,4.6,0.731699,,1
tess,1301.02,356867115,PC,,2458999.462385,8.0555709,2143.3712267,4.258255,177.5215972,4820.4,4.6,0.731699,,1
tess,1302.01,441797803,PC,5.6666168,2459738.402777,3.604,9780.0,14.8589,1277.0,6530.0,4.23,1.47,,1
tess,1303.01,185405474,FP,1.56029,2458684.13635,2.751,1690.0,18.4825,3900.0,6897.0,3.89,2.29,,0
tess,1304.01,186000935,FP,8.8735214,2460552.790682,4.059,1949.0,6.0401,1591.0,5992.0,4.34,1.18,,0
tess,1305.01,232679662,FP,7.8513774,2460650.647652,6.699,21571.0,,,,,,,0
tess,1306.01,233735068,FP,7.6869063,2459852.045455,4.652,4500.0,23.7824,1409.0,5147.3,,3.07,,0
tess,1307.01,236815160,APC,2.534612,2459764.134636,1.978,5185.2815163,,1193.0,5009.6,,,,0
tess,1308.01,277014266,FP,1.3797091,2459446.290468,2.352,1320.0,22.2329,3626.0,5924.0,3.68,2.67,,0
tess,1309.01,287190564,FP,1.49861,2458684.76284,2.871,2188.61,,4828.0,8590.0,4.12,,,0
tess,131.01,235037761,APC,6.2407826,2460173.338551,1.513,6114.0,16.0959,708.0,4174.0,4.34197,0.9,,0
tess,1310.01,294179389,FP,2.6796,2458685.4705,2.771,7590.0,11.8862,1492.0,5938.0,4.23,1.32,,0
tess,1311.01,378159598,APC,6.1406417,2459392.644018,2.3525428,9437.1831553,26.5174686,1714.087545,8298.0,4.19,1.87493,,0
tess,1312.01,405904232,FP,11.0765063,2460549.082741,4.692,4400.0,12.8076,1033.0,6460.0,4.0,1.86,,0
tess,1313.01,11111899,FP,0.6193401,2460557.800973,1.514,1853.0,8.84136,,7812.5,,1.79,,0
tess,1314.01,136848581,FP,2.6400663,2460365.8222,3.368,1328.0,18.2671,2611.0,5155.0,,2.72,,0
tess,1315.01,137284119,FP,2.5778717,2459820.409101,3.472,1010.0,18.687,4400.0,8321.0,3.75,3.16,,0
tess,1316.01,15565627,FP,3.80509,2458684.06072,3.347,1280.0,8.57193,1644.0,6555.5,3.83,2.35,,0
tess,1317.01,165523947,FP,2.99041,2458711.85776,3.952,1290.0,24.2511,4252.0,8542.0,3.66,3.56,,0
tess,1318.01,167092385,PC,4.9865029,2460557.056579,2.441,1341.0,,,,,,,1
tess,1319.01,167098530,FP,0.890967,2459823.85374,1.784,1100.0,2.89678,2099.0,5159.2,4.5,0.87,,0
tess,132.01,89020549,CP,2.1096805,2458326.904918,2.1344043,1309.7297126,3.6396725,1284.923458,5673.0,4.55383,0.940806,,1
tess,1320.01,167403519,PC,3.9729429,2460556.464958,3.653,4558.0,,,,,,,1
tess,1321.01,195199644,FP,1.19888,2458712.25971,1.558,1169.03,20.5525,2172.0,7315.0,,5.46,,0
tess,1322.01,240450679,APC,3.37644,2458711.44969,1.437,5791.2,,1589.0,8639.7,3.96,,,0
tess,1323.01,256886630,FP,2.03905,2458713.20059,2.26,430.0,6.42307,3550.0,9003.0,3.94,2.68,,0
tess,1324.01,266688542,FP,2.9424142,2460389.230214,4.073,1400.0,9.70968,3452.0,6854.0,4.1,1.79,,0
tess,1325.01,274942910,FP,1.0793011,2460393.552555,2.196,1562.0,3.31116,2612.0,4349.3,4.62,0.67,,0
tess,1326.01,275111900,FP,8.0428575,2459823.091016,9.504,18730.0,,2522.0,8286.0,,,,0
tess,1327.01,312083267,APC,3.9392211,2460553.891046,2.379,1468.0,27.6744,2902.0,8715.0,3.55,4.12,,0
tess,1328.01,330332501,FP,4.0157492,2459819.789519,2.706,1150.0,6.47219,1417.0,6585.0,3.94,2.07,,0
tess,1329.01,345996087,FP,2.01976,2458712.72322,3.394,3963.85,7.3626,2444.0,7274.6,4.18,1.72,,0
tess,133.01,219338557,PC,8.1995368,2458327.280273,2.1168277,903.3694431,1.9226211,577.2199136,4028.0,4.55902,0.650533,,1
tess,1330.01,357457104,FP,1.748054,2459852.148977,2.122,670.0,,,,,,,0
tess,1331.01,387664866,FP,2.65646,2458712.51758,2.475,773.369,12.1711,1545.0,6135.4,3.4,3.98,,0
tess,1332.01,387664868,FP,2.65688,2458712.51369,2.615,1959.88,,,,,,,0
tess,1333.01,395171208,CP,4.7201912,2459847.968306,4.416,6710.0,15.2105,1609.0,6696.0,4.08,1.8,,1
tess,1334.01,42123111,FP,4.03349,2458686.4671,2.684,1530.0,23.4514,2400.0,11348.0,,6.37,,0
tess,1335.01,89759617,FP,3.3295394,2459817.659426,2.77,2620.0,14.3988,1916.0,7965.0,3.98,2.35,,0
tess,1336.01,92783821,FP,3.8615978,2459442.068334,1.678,1020.0,13.8394,1933.0,7396.0,3.89,2.45,,0
tess,1337.01,160708862,KP,3.3448312,2460087.939719,3.322,13626.0,21.2012,2277.0,9364.0,4.32,1.76,,1
tess,1338.01,260128333,CP,95.174,2459238.21949,11.6316864,2600.061605,7.8498891,254.6525048,5723.2,3.6,1.51811,,1
tess,1339.01,269701147,CP,8.8803281,2460651.26694,2.71,1238.0,3.20594,777.0,5555.7,4.49,0.92,,1
tess,1339.02,269701147,CP,28.580474,2460612.35145,4.5139977,1081.396943,3.1455035,545.0001759,5555.7,4.49,0.920435,,1
tess,1339.03,269701147,CP,38.3511223,2460661.127783,5.9120193,1029.0917261,3.2843583,494.1094771,5555.7,4.49,0.920435,,1
tess,1404.01,352239069,PC,6.8674054,2459908.512546,3.488,779.0,2.4024,1157.0,6051.5,4.48,1.03,,1
tess,1404.02,352239069,PC,14.431887,2459908.522961,3.265,1687.0,3.73311,749.0,6051.5,4.48,1.03,,1
tess,1405.01,387834907,FP,12.64001,2458739.88011,6.893,9458.38,,1434.0,5195.1,,,,0
tess,1406.01,231736113,CP,10.5739824,2459218.231402,4.04,5460.0,9.43898,1007.0,6519.0,4.36,1.27,,1
