mission,obj_id,star_id,label_raw,period_days,epoch_bjd,dur_hrs,depth_ppm,rp_re,teq_k,st_teff_k,st_logg_cgs,st_rad_rsun,st_mass_msun,label
kepler,K00874.02,7134976,CONFIRMED,11.18719905,2454970.17814,3.252,353.6,1.55,667.0,4986.0,4.496,0.833,0.793,1.0
kepler,K00875.01,7135852,CONFIRMED,4.220965778,2455003.622433,3.0854,2260.0,2.62,595.0,3837.0,4.747,0.517,0.544,1.0
kepler,K00876.01,7270230,FALSE POSITIVE,6.998099523,2455004.898913,2.0488,20285.0,588.66,853.0,5612.0,4.566,0.829,0.926,0.0
kepler,K00877.01,7287995,CONFIRMED,5.95489993,2455003.955871,2.3892,1410.7,2.33,635.0,4261.0,4.641,0.633,0.64,1.0
kepler,K00877.02,7287995,CONFIRMED,12.03987488,2455014.22536,2.7363,1250.6,2.18,502.0,4261.0,4.641,0.633,0.64,1.0
kepler,K00877.03,7287995,CONFIRMED,20.83762895,2454965.08488,2.3734,439.0,1.42,418.0,4261.0,4.641,0.633,0.64,1.0
kepler,K00121.01,3247396,FALSE POSITIVE,8.8111022,2454969.4568,5.0683,401.1,63.66,1399.0,6200.0,3.8,2.404,1.333,0.0
kepler,K00878.01,7303253,CONFIRMED,23.58917143,2455006.81994,5.073,1200.7,3.16,487.0,4919.0,4.566,0.721,0.697,1.0
kepler,K00123.01,5094751,CONFIRMED,6.481633073,2454955.977657,3.784,298.5,2.54,1145.0,5945.0,4.213,1.302,1.009,1.0
kepler,K00892.01,7678434,CONFIRMED,10.37168928,2455005.61729,3.035,1254.9,3.2,720.0,5121.0,4.457,0.888,0.822,1.0
kepler,K00892.02,7678434,CONFIRMED,3.96996298,2454970.75447,1.1757,299.2,1.78,992.0,5121.0,4.457,0.888,0.822,1.0
kepler,K00893.01,7685981,CONFIRMED,4.40841331,2455005.18582,5.012,549.4,2.66,1139.0,6007.0,4.457,0.961,0.968,1.0
kepler,K00894.01,7708215,FALSE POSITIVE,7.9426176,2455007.52563,6.703,1590.7,4.68,878.0,5811.0,4.521,0.926,1.036,0.0
kepler,K00881.02,7373451,CONFIRMED,226.8904775,2455040.35971,7.558,3136.4,4.53,236.0,5067.0,4.585,0.75,0.789,1.0
kepler,K00882.01,7377033,FALSE POSITIVE,1.956811408,2455003.694208,2.1958,24905.0,21.58,1109.0,5209.0,4.657,0.603,0.602,0.0
kepler,K00884.01,7434875,CONFIRMED,9.439459486,2455010.186096,2.8979,3036.1,4.16,686.0,5097.0,4.597,0.779,0.891,1.0
kepler,K00122.01,8349582,CONFIRMED,11.523067458,2454964.969055,3.8757,507.3,3.13,927.0,5644.0,4.162,1.411,1.053,1.0
kepler,K00884.02,7434875,CONFIRMED,20.47748843,2455011.66786,2.8364,1382.4,2.92,530.0,5097.0,4.597,0.779,0.891,1.0
kepler,K00884.03,7434875,CONFIRMED,3.336123113,2454968.31623,1.9616,516.3,1.74,970.0,5097.0,4.597,0.779,0.891,1.0
kepler,K00886.01,7455287,CONFIRMED,8.01078456,2455003.20739,2.312,1333.6,1.72,453.0,3713.0,4.779,0.47,0.484,1.0
kepler,K00886.02,7455287,CONFIRMED,12.07134205,2454976.45948,4.3224,759.2,1.29,395.0,3713.0,4.779,0.47,0.484,1.0
kepler,K00886.03,7455287,CONFIRMED,20.99587872,2454985.31554,2.6333,767.3,1.3,328.0,3713.0,4.779,0.47,0.484,1.0
kepler,K00887.01,7458762,CONFIRMED,7.41113177,2455008.34754,2.5242,620.5,2.45,905.0,5849.0,4.517,0.919,1.014,1.0
kepler,K00888.01,7552344,FALSE POSITIVE,1.000747038,2455002.974229,0.9967,1823.5,4.14,1620.0,5472.0,4.499,0.79,0.718,0.0
kepler,K00889.01,757450,CONFIRMED,8.884922995,2455002.991686,2.07004,16053.4,10.51,770.0,5332.0,4.5,0.843,0.821,1.0
kepler,K00890.01,7585481,CONFIRMED,8.09888906,2455009.623731,4.20241,6911.1,8.95,986.0,6214.0,4.442,1.076,1.169,1.0
kepler,K00891.01,7663691,CONFIRMED,10.00653012,2455009.96898,5.344,936.1,3.52,876.0,6063.0,4.47,1.001,1.079,1.0
kepler,K00012.01,5812701,CONFIRMED,17.855221681,2454979.596466,7.41287,9065.2,13.16,911.0,6823.0,4.308,1.367,1.386,1.0
kepler,K00903.01,8039892,CONFIRMED,5.007316661,2455006.433997,4.2362,6932.3,6.96,998.0,5865.0,4.563,0.827,0.914,1.0
kepler,K00904.01,8150320,CONFIRMED,2.211116989,2455003.150139,1.6485,724.2,1.85,931.0,4500.0,4.656,0.646,0.71,1.0
kepler,K00904.02,8150320,CONFIRMED,27.9541337,2455011.73791,3.95,942.5,1.9,400.0,4500.0,4.656,0.646,0.71,1.0
kepler,K00124.01,11086270,CONFIRMED,12.69104387,2454970.12594,3.7727,252.1,2.57,1008.0,5869.0,4.024,1.626,1.019,1.0
kepler,K00895.01,7767559,FALSE POSITIVE,4.409409243,2455004.89433,3.8636,12861.0,10.95,1101.0,5600.0,4.368,0.975,0.811,0.0
kepler,K00896.01,7825899,CONFIRMED,16.23947096,2455008.569907,4.0374,2590.7,4.14,598.0,5191.0,4.564,0.837,0.937,1.0
kepler,K00896.02,7825899,CONFIRMED,6.308201629,2455007.047661,2.9785,1328.5,2.96,819.0,5191.0,4.564,0.837,0.937,1.0
kepler,K00897.01,7849854,CONFIRMED,2.052349884,2455002.890622,2.0778,14280.6,13.12,1497.0,5855.0,4.393,1.08,1.049,1.0
kepler,K00898.01,7870390,CONFIRMED,9.7704486,2455008.71372,2.4517,1897.8,2.23,460.0,3906.0,4.73,0.509,0.508,1.0
kepler,K00898.02,7870390,CONFIRMED,5.169804269,2455005.63153,2.153,1037.4,1.66,569.0,3906.0,4.73,0.509,0.508,1.0
kepler,K00123.02,5094751,CONFIRMED,21.22261195,2454970.57403,6.5093,366.0,2.48,771.0,5945.0,4.213,1.302,1.009,1.0
kepler,K00898.03,7870390,CONFIRMED,20.09017037,2454980.97788,4.154,1432.1,2.25,362.0,3906.0,4.73,0.509,0.508,1.0
kepler,K00899.01,7907423,CONFIRMED,7.11373257,2455007.32351,2.1764,807.6,1.16,429.0,3561.0,4.855,0.411,0.44,1.0
kepler,K00899.02,7907423,CONFIRMED,3.306551643,2454967.37211,1.8177,509.2,0.91,554.0,3561.0,4.855,0.411,0.44,1.0
kepler,K00899.03,7907423,CONFIRMED,15.36845737,2454980.38965,2.4714,756.1,1.11,332.0,3561.0,4.855,0.411,0.44,1.0
kepler,K00900.01,7938496,CONFIRMED,13.81020318,2455005.33533,3.048,1309.7,4.56,833.0,5942.0,4.327,1.142,1.009,1.0
kepler,K00911.01,8490993,CONFIRMED,4.093578461,2455004.00954,2.5833,538.6,2.85,1182.0,6077.0,4.471,0.999,1.077,1.0
kepler,K00911.02,8490993,CONFIRMED,105.145959,2455011.367,8.593,685.4,3.43,401.0,6077.0,4.471,0.999,1.077,1.0
kepler,K00912.01,8505670,CONFIRMED,10.8484518,2455004.80584,2.9993,1675.6,2.34,499.0,4201.0,4.682,0.591,0.609,1.0
kepler,K00912.02,8505670,CONFIRMED,6.66833241,2454970.43988,1.915,362.3,1.18,587.0,4201.0,4.682,0.591,0.609,1.0
kepler,K00913.01,8544996,CONFIRMED,4.082274889,2455002.6375652,3.23015,17859.2,10.55,1016.0,5655.0,4.581,0.794,0.886,1.0
kepler,K00904.03,8150320,CONFIRMED,42.1406089,2454972.0604,5.083,895.5,1.85,349.0,4500.0,4.656,0.646,0.71,1.0
kepler,K00904.04,8150320,CONFIRMED,4.617490562,2454968.04909,2.2618,575.8,1.62,728.0,4500.0,4.656,0.646,0.71,1.0
kepler,K00904.05,8150320,CONFIRMED,10.19849255,2454970.92067,2.4283,634.1,1.75,559.0,4500.0,4.656,0.646,0.71,1.0
kepler,K00905.01,8180063,FALSE POSITIVE,5.795063956,2455005.697467,3.2496,1692.9,4.33,950.0,5865.0,4.563,0.827,0.914,0.0
kepler,K00906.01,8226994,CONFIRMED,7.15681552,2455007.13511,2.5882,867.0,2.47,782.0,5029.0,4.494,0.838,0.798,1.0
kepler,K00906.02,8226994,CONFIRMED,17.64830851,2454966.54533,2.0873,763.3,2.43,579.0,5029.0,4.494,0.838,0.798,1.0
kepler,K00906.03,8226994,CONFIRMED,4.14810719,2454966.3881,2.535,175.2,1.08,938.0,5029.0,4.494,0.838,0.798,1.0
kepler,K00907.01,8247638,CONFIRMED,16.51410989,2455009.11686,4.1575,973.5,2.72,655.0,5527.0,4.488,0.866,0.841,1.0
kepler,K00907.02,8247638,CONFIRMED,30.1329298,2455023.38336,5.172,1015.8,3.14,536.0,5527.0,4.488,0.866,0.841,1.0
kepler,K00907.03,8247638,CONFIRMED,4.79090809,2454969.31106,2.603,251.3,1.36,990.0,5527.0,4.488,0.866,0.841,1.0
kepler,K00124.02,11086270,CONFIRMED,31.71981013,2454975.82083,4.819,363.4,3.09,743.0,5869.0,4.024,1.626,1.019,1.0
kepler,K00907.04,8247638,CONFIRMED,99.6415962,2455031.68664,4.448,952.5,2.64,360.0,5527.0,4.488,0.866,0.841,1.0
kepler,K00908.01,8255887,CONFIRMED,4.708326451,2455004.446507,3.16114,7912.7,10.6,1162.0,5560.0,4.246,1.21,0.94,1.0
kepler,K00909.01,8256049,FALSE POSITIVE,16.37198661,2455005.75926,3.8449,4147.6,540.37,438.0,4187.0,4.656,0.592,0.58,0.0
kepler,K00910.01,8414716,CONFIRMED,5.392026903,2455004.72707,2.9804,1151.4,2.68,850.0,5198.0,4.589,0.801,0.915,1.0
kepler,K00929.01,9141746,CONFIRMED,6.491682808,2455007.633553,4.301,7163.3,9.66,1062.0,6123.0,4.413,1.107,1.159,1.0
kepler,K00930.01,9159275,FALSE POSITIVE,3.044770796,2455005.01916,10.0134,1695.0,24.54,1076.0,5525.0,4.603,0.753,0.843,0.0
kepler,K00931.01,9166862,CONFIRMED,3.855603916,2455003.6787843,3.2179,16652.7,13.61,1212.0,6033.0,4.46,1.046,1.153,1.0
kepler,K00932.01,9166870,FALSE POSITIVE,3.855599139,2455003.67957,3.183,1030.9,3.57,1158.0,5936.0,4.501,0.965,1.075,0.0
kepler,K00125.01,11449844,CONFIRMED,38.47876629,2454984.852812,5.04169,23530.0,13.26,484.0,5510.0,4.539,0.879,0.973,1.0
kepler,K00915.01,8605074,FALSE POSITIVE,37.601661282,2455027.713383,8.30604,59130.1,27.22,606.0,6140.0,4.354,1.096,0.989,0.0
kepler,K00916.01,8628973,CONFIRMED,3.314947362,2455004.313058,1.8007,1398.2,3.94,1155.0,5609.0,4.481,0.944,0.983,1.0
kepler,K00917.01,8655354,FALSE POSITIVE,6.71969089,2455006.35776,3.0231,969.7,4.37,952.0,5931.0,4.479,0.866,0.825,0.0
kepler,K00918.01,8672910,CONFIRMED,39.6431552,2455039.596798,6.5292,15663.8,10.98,472.0,5231.0,4.455,0.9,0.844,1.0
kepler,K00919.01,8686150,FALSE POSITIVE,51.42598578,2455006.535933,16.9422,66067.7,29.66,549.0,6257.0,4.41,1.147,1.233,0.0
kepler,K00920.01,8689031,CONFIRMED,21.80451611,2455023.49737,3.4097,1144.9,2.6,543.0,5481.0,4.629,0.708,0.806,1.0
kepler,K00921.01,8689373,CONFIRMED,10.28194593,2455008.33988,3.4366,1110.7,2.53,680.0,5196.0,4.593,0.775,0.869,1.0
kepler,K00921.02,8689373,CONFIRMED,18.11993039,2455015.61535,4.2309,1506.9,2.95,563.0,5196.0,4.593,0.775,0.869,1.0
kepler,K00921.03,8689373,CONFIRMED,3.78402867,2454966.28133,1.9012,426.1,1.7,949.0,5196.0,4.593,0.775,0.869,1.0
kepler,K00922.01,8826878,CONFIRMED,5.15448142,2455004.6389,3.228,697.5,2.94,964.0,5431.0,4.457,0.884,0.816,1.0
kepler,K00126.01,5897826,FALSE POSITIVE,33.80364366,2455035.259731,11.4813,13494.4,20.7,745.0,5855.0,3.999,1.796,1.174,0.0
kepler,K00923.01,8883593,CONFIRMED,5.743469797,2455007.898924,3.4412,1240.2,3.13,982.0,5897.0,4.531,0.891,0.983,1.0
kepler,K00925.01,9016295,FALSE POSITIVE,19.974485239,2455004.6300909,4.23479,40293.1,26.56,700.0,6108.0,4.471,0.997,1.072,0.0
kepler,K00926.01,9077124,CONFIRMED,3.166353562,2455003.966145,3.3129,1473.4,3.82,1273.0,6007.0,4.47,0.998,1.072,1.0
kepler,K00927.01,9097120,FALSE POSITIVE,23.899634407,2455021.982797,3.81881,20953.1,44.04,652.0,6192.0,4.503,0.924,0.991,0.0
kepler,K00939.01,9466668,CONFIRMED,3.388012244,2455003.5336,2.6849,280.1,2.11,1315.0,5553.0,4.221,1.25,0.949,1.0
kepler,K00939.02,9466668,CONFIRMED,5.83909761,2454965.09261,3.1915,273.6,2.06,1097.0,5553.0,4.221,1.25,0.949,1.0
kepler,K00939.03,9466668,CONFIRMED,1.620467654,2454965.06388,2.1888,159.6,1.57,1681.0,5553.0,4.221,1.25,0.949,1.0
kepler,K00939.04,9466668,CONFIRMED,10.6816951,2454964.55082,3.605,307.8,2.3,897.0,5553.0,4.221,1.25,0.949,1.0
kepler,K00940.01,9479273,CONFIRMED,6.104849417,2455002.573477,4.6912,2090.3,3.18,784.0,5085.0,4.584,0.712,0.71,1.0
kepler,K00127.01,8359498,CONFIRMED,3.578780566,2454967.0304187,2.91089,11382.2,10.43,1145.0,5524.0,4.421,0.994,0.95,1.0
kepler,K00933.01,9171801,FALSE POSITIVE,3.187067566,2455004.64976,3.119,1037.4,23.88,1079.0,5450.0,4.552,0.811,0.857,0.0
kepler,K00934.01,9334289,CONFIRMED,5.826657508,2455006.011411,2.9183,1539.1,4.09,1013.0,5561.0,4.362,1.06,0.943,1.0
kepler,K00934.02,9334289,CONFIRMED,12.41216347,2454975.54039,3.739,611.3,2.58,787.0,5561.0,4.362,1.06,0.943,1.0
kepler,K00934.03,9334289,CONFIRMED,18.74649011,2454980.13074,3.895,796.8,3.05,686.0,5561.0,4.362,1.06,0.943,1.0
kepler,K00935.01,9347899,CONFIRMED,20.86021229,2455013.017757,5.1937,1910.5,5.5,781.0,6035.0,4.22,1.257,0.958,1.0
kepler,K00935.02,9347899,CONFIRMED,42.63427848,2454974.16954,6.1998,1719.3,5.22,615.0,6035.0,4.22,1.257,0.958,1.0
kepler,K00935.03,9347899,CONFIRMED,87.6476068,2454967.94222,8.871,1009.6,4.0,484.0,6035.0,4.22,1.257,0.958,1.0
kepler,K00936.01,9388479,CONFIRMED,9.467821474,2455011.415842,2.4327,2237.0,2.13,407.0,3582.0,4.807,0.458,0.491,1.0
kepler,K00936.02,9388479,CONFIRMED,0.893040969,2454967.540342,1.0981,741.7,1.24,893.0,3582.0,4.807,0.458,0.491,1.0
kepler,K00128.01,11359879,CONFIRMED,4.942783419,2454969.3294353,3.25346,11144.7,10.62,1008.0,5514.0,4.459,0.978,1.003,1.0
kepler,K00937.01,9406990,CONFIRMED,20.83426731,2455009.58569,4.0454,988.4,2.74,595.0,5537.0,4.549,0.88,0.999,1.0
kepler,K00938.01,9415172,CONFIRMED,9.94602357,2455004.70192,3.3862,994.5,3.12,807.0,5344.0,4.365,1.013,0.867,1.0
kepler,K00938.02,9415172,CONFIRMED,1.04562195,2454966.91912,1.8955,213.0,1.45,1710.0,5344.0,4.365,1.013,0.867,1.0
kepler,K00938.03,9415172,CONFIRMED,5.71462396,2454965.63866,2.336,297.8,1.78,971.0,5344.0,4.365,1.013,0.867,1.0
kepler,K00145.01,9904059,FALSE POSITIVE,102.9641952,2454991.07473,15.735,1896.7,39.0,797.0,5047.0,3.066,7.119,2.15,0.0
kepler,K01102.02,3231341,CONFIRMED,8.14515981,2454973.56811,5.073,446.8,3.43,1050.0,5896.0,4.197,1.24,0.884,1.0
kepler,K01102.03,3231341,CONFIRMED,18.9985279,2454977.74157,4.529,430.7,43.17,792.0,5896.0,4.197,1.24,0.884,1.0
kepler,K01102.04,3231341,CONFIRMED,4.24439049,2454970.06643,3.282,174.0,2.07,1305.0,5896.0,4.197,1.24,0.884,1.0
kepler,K00150.02,7626506,CONFIRMED,28.5742692,2454976.8315,4.9427,824.9,2.32,538.0,5551.0,4.508,0.812,0.776,1.0
kepler,K01170.01,10482160,CONFIRMED,7.34373964,2454970.29874,1.1784,574.4,1.84,839.0,5757.0,4.597,0.762,0.865,1.0
kepler,K01171.01,10485069,FALSE POSITIVE,0.445277068,2454966.52312,3.539,186.7,35.74,2562.0,6167.0,4.444,1.064,1.149,0.0
kepler,K00966.01,3233043,FALSE POSITIVE,0.379463865,2455003.2480164,0.86896,1973.3,59.56,3000.0,5075.0,3.892,1.783,0.905,0.0
kepler,K00967.01,6579806,FALSE POSITIVE,9.88047978,2455006.608672,2.78458,18541.0,23.6,860.0,6113.0,4.512,0.917,0.997,0.0
kepler,K00968.01,3560301,FALSE POSITIVE,4.6484156,2455094.09395,38.1939,128.4,5.06,2259.0,6980.0,3.577,3.482,1.671,0.0
kepler,K00969.01,4044005,FALSE POSITIVE,17.512014768,2455007.282592,1.8248,4511.7,13.66,804.0,6224.0,4.33,1.132,0.998,0.0
kepler,K01044.01,5802246,FALSE POSITIVE,0.525154153,2454966.744359,2.1441,747.5,23.61,2073.0,5582.0,4.497,0.846,0.819,0.0
kepler,K01045.01,6066403,FALSE POSITIVE,1.303861044,2454967.212059,4.0541,598.2,27.85,1610.0,5758.0,4.475,0.902,0.887,0.0
kepler,K01046.01,6209637,FALSE POSITIVE,0.73452496,2454966.43108,6.7,,,,,,,,0.0
kepler,K01047.01,5988031,FALSE POSITIVE,2.55549176,2454967.50078,9.083,113.8,23.35,1312.0,5948.0,4.508,0.901,0.954,0.0
kepler,K00014.01,7684873,FALSE POSITIVE,2.947376671,2455004.522978,2.0911,433.2,403.59,2404.0,8090.0,4.002,2.234,1.828,0.0
kepler,K00139.01,8559644,CONFIRMED,224.7789355,2454975.095338,11.1899,3487.5,7.67,333.0,5873.0,4.293,1.235,1.092,1.0
kepler,K01104.01,2851100,FALSE POSITIVE,0.890110752,2454966.2647,0.8774,321.5,1.25,1372.0,4768.0,4.628,0.711,0.815,0.0
kepler,K01105.01,3130300,FALSE POSITIVE,5.76573396,2454966.30941,2.924,248.0,7.47,1964.0,5772.0,3.364,4.434,1.657,0.0
kepler,K01106.01,3240158,CONFIRMED,7.42608123,2454972.90039,3.6379,443.3,2.47,1037.0,6049.0,4.353,1.176,1.14,1.0
kepler,K01106.02,3240158,CONFIRMED,15.9868932,2454970.5964,4.158,178.5,1.62,803.0,6049.0,4.353,1.176,1.14,1.0
kepler,K01107.01,3228959,FALSE POSITIVE,0.73094589,2454966.68876,4.32,250.2,17.12,1922.0,5901.0,4.553,0.848,0.938,0.0
kepler,K01108.01,3218908,CONFIRMED,18.92537246,2454982.49558,3.9835,640.9,13.92,1171.0,4941.0,3.317,4.885,1.808,1.0
kepler,K01172.01,10341913,FALSE POSITIVE,0.933749106,2454967.31831,4.256,186.2,3.22,2863.0,6215.0,3.849,2.188,1.233,0.0
kepler,K01173.01,10480921,FALSE POSITIVE,2.037440623,2454966.59962,3.442,118.6,1.19,1572.0,6253.0,4.415,1.015,0.975,0.0
kepler,K01175.01,10350571,CONFIRMED,31.5925809,2454975.9649,13.566,145.1,1.78,688.0,5676.0,4.1,1.487,1.016,1.0
kepler,K01175.02,10350571,CONFIRMED,17.157236,2454966.68951,11.284,110.4,1.55,844.0,5676.0,4.1,1.487,1.016,1.0
kepler,K01176.01,3749365,CONFIRMED,1.97376085,2455011.6894194,1.82542,30222.4,8.78,753.0,3807.0,4.762,0.503,0.534,1.0
kepler,K00133.01,11673674,FALSE POSITIVE,4.618767792,2454966.386535,5.9957,4399.1,7.48,1170.0,6013.0,4.381,1.033,0.938,0.0
kepler,K00975.01,3632418,CONFIRMED,2.785821236,2455093.83731,3.5599,68.9,1.69,1784.0,6202.0,4.026,1.733,1.162,1.0
kepler,K00976.01,3441784,FALSE POSITIVE,52.56901867,2455017.971267,6.7507,26900.0,78.54,737.0,7240.0,4.178,1.717,1.62,0.0
kepler,K01048.01,5820218,FALSE POSITIVE,3.411758679,2454966.18086,3.158,570.6,14.71,684.0,3995.0,4.71,0.561,0.582,0.0
kepler,K01049.01,5876368,FALSE POSITIVE,0.525426427,2454966.187901,1.0801,324.6,1.45,2069.0,5791.0,4.575,0.802,0.889,0.0
kepler,K01050.01,5809890,CONFIRMED,1.269091415,2454966.343682,1.4647,340.9,1.41,1331.0,5041.0,4.576,0.766,0.807,1.0
kepler,K01050.02,5809890,CONFIRMED,2.853133997,2454966.79678,1.465,277.1,1.36,1016.0,5041.0,4.576,0.766,0.807,1.0
kepler,K01051.01,6131236,CONFIRMED,6.79685353,2454971.11324,3.1702,393.1,2.01,985.0,6061.0,4.486,0.97,1.05,1.0
kepler,K00146.01,9048161,FALSE POSITIVE,8.667822346,2454970.341841,4.9658,2121.9,67.37,1303.0,6266.0,3.923,1.889,1.089,0.0
kepler,K01108.02,3218908,CONFIRMED,1.475323222,2454964.83272,2.3155,154.9,5.88,2740.0,4941.0,3.317,4.885,1.808,1.0
kepler,K01108.03,3218908,CONFIRMED,4.15246118,2454967.57991,2.5755,223.4,7.62,1941.0,4941.0,3.317,4.885,1.808,1.0
kepler,K01109.01,3235672,FALSE POSITIVE,6.7210783,2454967.7775984,7.46,,,,,,,,0.0
kepler,K01110.01,2837111,CONFIRMED,8.7348852,2454968.0818,4.49,270.7,1.59,890.0,5982.0,4.493,0.96,1.047,1.0
kepler,K01111.01,3120276,FALSE POSITIVE,10.26547688,2454969.49663,3.733,399.6,1.81,770.0,5699.0,4.553,0.853,0.95,0.0
kepler,K01177.01,3547091,FALSE POSITIVE,3.305577989,2455013.68154,2.5903,17971.0,25.89,1027.0,5534.0,4.629,0.707,0.786,0.0
kepler,K01178.01,3869825,FALSE POSITIVE,4.800653901,2454967.365782,9.0419,15304.4,16.91,1347.0,6715.0,4.347,1.241,1.256,0.0
kepler,K01179.01,3655332,FALSE POSITIVE,15.06649901,2454973.654788,5.9885,36348.0,56.44,932.0,5751.0,4.028,1.626,1.028,0.0
kepler,K01180.01,4042026,FALSE POSITIVE,34.82008158,2454996.015559,11.1711,18847.8,11.36,459.0,5114.0,4.522,0.784,0.746,0.0
kepler,K01181.01,3344419,FALSE POSITIVE,0.651784374,2454966.111707,2.0141,2779.3,33.65,2090.0,5555.0,4.375,1.061,0.975,0.0
kepler,K00977.01,11192141,FALSE POSITIVE,1.353771892,2455094.43662,7.012,1349.1,430.99,4903.0,4283.0,2.012,15.76,0.931,0.0
kepler,K00978.01,11494130,FALSE POSITIVE,18.95491633,2455095.46677,24.249,867.5,71.39,1139.0,6362.0,3.761,2.534,1.352,0.0
kepler,K00979.01,5648449,FALSE POSITIVE,4.348866254,2455095.72768,3.2797,625.6,2436.69,6421.0,3598.0,0.65,101.451,1.679,0.0
kepler,K00980.01,12167361,FALSE POSITIVE,47.93094546,2455012.096467,2.6897,2144.4,68.02,905.0,8214.0,4.104,1.938,1.737,0.0
kepler,K00981.01,8607720,FALSE POSITIVE,3.99751422,2455094.7243,3.686,32.8,2.98,2203.0,5066.0,3.122,5.324,1.372,0.0
kepler,K00982.01,1433962,FALSE POSITIVE,1.592633181,2454966.9243804,5.5605,633.1,1.56,1053.0,4506.0,4.626,0.651,0.654,0.0
kepler,K00134.01,9032900,CONFIRMED,67.5923754,2454984.75056,12.249,4158.1,12.1,588.0,6038.0,4.082,1.744,1.341,1.0
kepler,K01052.01,5956342,CONFIRMED,17.02902786,2454976.33395,4.645,568.9,2.54,755.0,5839.0,4.327,1.067,0.881,1.0
kepler,K01052.02,5956342,CONFIRMED,6.84619236,2454965.17265,3.529,246.8,1.67,1022.0,5839.0,4.327,1.067,0.881,1.0
kepler,K01052.03,5956342,CONFIRMED,67.8321638,2454958.881,7.358,507.8,2.39,476.0,5839.0,4.327,1.067,0.881,1.0
kepler,K01052.04,5956342,CONFIRMED,43.1312147,2454999.26105,3.198,447.8,2.39,554.0,5839.0,4.327,1.067,0.881,1.0
kepler,K01053.01,5956656,CONFIRMED,1.224866441,2454966.20824,1.7086,196.0,1.54,1741.0,5553.0,4.32,1.107,0.933,1.0
kepler,K01112.01,3109930,CONFIRMED,37.8102649,2454991.35799,8.733,570.3,2.33,566.0,6085.0,4.451,0.973,0.976,1.0
kepler,K01113.01,2854914,CONFIRMED,25.93406406,2454982.76273,4.6142,414.5,2.48,695.0,5952.0,4.287,1.225,1.059,1.0
kepler,K01113.02,2854914,CONFIRMED,83.4463485,2454991.68061,6.536,503.0,2.73,471.0,5952.0,4.287,1.225,1.059,1.0
kepler,K01114.01,3337425,FALSE POSITIVE,7.04710032,2454972.79737,2.926,400.9,25.2,986.0,5766.0,4.363,1.068,0.96,0.0
kepler,K01115.01,3116412,CONFIRMED,12.99204853,2454969.32016,6.0175,270.6,2.03,866.0,5765.0,4.236,1.242,0.968,1.0
kepler,K01182.01,3865567,FALSE POSITIVE,11.11620211,2454966.100575,4.211,4843.9,8.96,853.0,6122.0,4.471,0.996,1.07,0.0
kepler,K01183.01,3544689,FALSE POSITIVE,1.922861499,2454967.658644,3.5734,1916.2,5.09,1392.0,5778.0,4.531,0.911,1.028,0.0
kepler,K01184.01,4037164,FALSE POSITIVE,0.635445336,2454967.184037,1.8592,2547.4,19.0,1177.0,3920.0,4.7,0.55,0.554,0.0
kepler,K01185.01,3443790,FALSE POSITIVE,1.665784138,2454966.863028,1.8946,2006.2,97.27,2636.0,6261.0,3.686,2.789,1.378,0.0
kepler,K01186.01,3966912,FALSE POSITIVE,55.6639167,2454989.35017,23.546,3414.4,34.14,434.0,5587.0,4.528,0.853,0.894,0.0
kepler,K00152.01,8394721,CONFIRMED,52.09081627,2454991.744665,8.6388,2894.1,7.14,592.0,6198.0,4.237,1.324,1.101,1.0
kepler,K00983.01,11607193,FALSE POSITIVE,7.1548608,2455099.04847,7.694,780.4,7.41,1482.0,7443.0,4.166,1.739,1.616,0.0
kepler,K00984.01,1161345,CONFIRMED,4.28746668,2455095.06245,1.5693,790.1,2.29,942.0,5296.0,4.576,0.815,0.911,1.0
kepler,K00985.01,10227501,FALSE POSITIVE,2.002779769,2455094.95791,2.231,260.5,1.42,1311.0,5346.0,4.44,0.892,0.799,0.0
kepler,K00986.01,2854698,CONFIRMED,8.18739443,2455093.86931,3.0472,517.6,1.92,782.0,5251.0,4.494,0.849,0.821,1.0
kepler,K00986.02,2854698,CONFIRMED,76.0498163,2454994.71445,7.158,445.9,1.75,372.0,5251.0,4.494,0.849,0.821,1.0
kepler,K00139.02,8559644,CONFIRMED,3.341799486,2454974.35472,2.9254,178.2,1.67,1356.0,5873.0,4.293,1.235,1.092,1.0
kepler,K01054.01,6032981,FALSE POSITIVE,3.3226948,2454967.444,3.568,78.7,15.33,3859.0,5234.0,2.41,16.959,2.698,0.0
kepler,K01055.01,5866099,FALSE POSITIVE,36.97708808,2454966.62681,4.737,1269.9,38.6,602.0,5589.0,4.193,1.239,0.873,0.0
kepler,K01056.01,5964985,FALSE POSITIVE,1.851409163,2454966.17995,10.232,232.5,20.42,2154.0,7117.0,4.176,1.469,1.18,0.0
kepler,K01057.01,6066416,FALSE POSITIVE,1.303859704,2454967.21201,2.8239,36.7,0.98,2393.0,6802.0,4.103,1.521,1.069,0.0
kepler,K00147.01,1996679,FALSE POSITIVE,145.5624926,2454979.0588,5.4126,2931.6,40.15,387.0,6148.0,4.346,1.095,0.969,0.0
kepler,K01116.01,2849805,CONFIRMED,3.749105745,2454968.10837,1.9826,182.6,1.68,1160.0,5751.0,4.447,0.983,0.987,1.0
kepler,K01117.01,3114811,CONFIRMED,11.08956602,2454974.76142,6.2877,148.1,3.51,1422.0,6353.0,3.698,2.867,1.497,1.0
